103823	97461
103823	26349
103823	60087
56078	56970
56078	91311
36200	5170
36200	60092
4054	47997
4054	69370
77572	66645
67274	83377
55845	73180
55845	62364
51067	30050
51067	19251
26816	59087
26816	94946
26816	67454
26816	18555
26816	40057
18025	105436
18025	73393
18025	64384
18025	15473
18025	16529
18025	25427
24761	24057
24761	65286
24761	74454
87738	60616
87738	100838
87738	3126
87738	37753
87738	6081
87738	28043
87738	29250
27263	78439
27263	55493
27263	39779
27263	40226
98217	83833
98217	72567
98217	64742
98217	5919
98217	50164
21561	18555
49429	64251
70807	14081
40205	84174
40205	56430
40205	14324
40205	37543
40205	12070
40205	10034
40205	64744
45019	47750
45802	79990
45802	23239
37231	68989
37231	51474
37231	74790
37231	80908
52646	45261
52646	16546
37762	51850
37762	66892
13663	89878
13663	33078
13663	54553
15356	70060
15356	104776
101572	105155
101572	49206
78453	33602
31082	37872
31082	59238
99570	76085
52184	93381
222	80506
105875	13736
105875	4470
105875	105888
98604	34140
66190	75915
66190	67774
3291	49334
72381	92357
72381	79748
72381	2912
72381	48234
86799	57509
86799	45031
50770	9080
71700	66891
71700	5804
82261	64855
82261	30296
82261	46073
10562	57054
10562	16864
39272	25045
54962	77158
54962	44588
54962	35784
54962	69925
54962	38182
54962	79669
73864	25826
73864	86350
10995	25826
10995	24966
10995	53902
10995	39862
31728	57800
36432	7901
36432	102394
7091	11955
7091	29170
7091	72143
2689	91114
2689	3298
2689	72522
2689	24399
28761	74185
28761	61646
31305	103081
31305	73613
31305	16604
31305	65224
31305	17296
31305	54444
31305	63458
31305	12824
31305	51718
31305	34733
31305	97130
31305	49814
31305	63886
84515	1836
23892	47697
53821	36135
53821	88272
59914	38664
14407	85055
14407	29845
26400	50886
26400	12610
26400	69961
17195	22489
9025	39218
9025	44018
9025	27680
17451	96494
94368	49046
94368	15906
97335	16992
97335	29170
97335	72678
97335	96924
102583	57039
102583	85055
100485	95576
13392	93972
13392	102839
53621	4172
16992	96924
40159	77427
40159	45637
40159	5210
34924	49547
34924	101714
34924	6880
97895	99970
50641	27889
14261	45396
14261	32211
18052	33948
18052	53417
18052	104109
18052	50797
18052	45819
23289	80931
23289	69019
23289	16329
23289	26994
23289	100793
41130	12206
41297	44945
41297	60750
12282	79549
12282	54717
12282	97491
12282	4063
12282	73164
12282	19680
42827	1616
102383	13537
102383	79428
102383	81823
75243	72175
75243	79542
75243	75351
75243	96818
56014	49940
56014	41753
56014	71507
56014	21029
73856	77688
94866	52809
37712	75699
17593	70946
17593	10296
103059	63584
70032	96867
70032	71880
70032	2350
70032	47025
70032	17859
70032	67112
42750	26267
42750	34988
8877	10426
66136	33321
66136	46779
66136	14694
66136	18349
19317	19741
19317	77408
19317	83161
58828	807
25458	87263
25458	51517
17035	57567
17035	6654
85082	87215
85082	66890
85082	73556
92393	51401
42901	77220
42901	42040
42901	94092
42901	98114
42901	25405
42901	92700
42901	95909
58591	9278
98740	38443
10838	7516
10838	53202
10838	81914
26267	34988
26267	98648
26267	9706
26267	6276
26267	74332
94709	83117
50886	12610
50886	52670
50886	82217
50886	79026
50886	9282
54642	105786
54642	103866
48347	44108
17135	15283
17135	17587
17135	103839
17135	77083
17135	8536
17135	90280
17135	14460
17135	87633
17135	30020
30107	61820
30107	68359
30107	59389
47351	11774
47351	76255
46405	71484
43517	87996
80830	25185
80830	104829
20825	8051
20825	8603
20825	17638
20825	69952
20825	92719
20825	49684
20825	62727
58148	81849
58148	37664
58148	36372
58148	23102
99353	30882
99353	104443
99353	81744
10051	98571
10051	79431
10051	1
10051	48931
10051	3781
10051	50098
10051	78592
10051	27517
10051	37733
10051	17404
7473	50886
7473	103170
44320	72040
44320	50114
44320	73357
98379	94303
98379	100011
98379	34266
69767	66136
69767	33321
69767	46779
69767	67203
56935	50362
56935	101579
56935	16750
56935	97691
56935	14669
56935	16724
56935	103416
56935	100841
22533	32420
22533	16885
22533	26979
22533	30112
22533	25662
22533	98568
104697	16892
104697	63277
52626	19640
25900	90920
25900	17439
25900	33230
99175	92074
99175	85626
99175	96280
99175	5516
99175	20019
99175	3165
99175	77854
99175	57871
99175	43056
99175	22285
3859	31787
3859	40773
68612	63929
68612	77969
93804	97432
93804	62654
93804	75844
93804	36080
54095	37001
20184	101496
20184	92405
20184	86800
20184	97272
20184	57754
80882	101291
80882	102490
74242	34029
78282	5789
78282	39845
78282	74734
35101	85956
93183	504
93183	60611
93183	79136
93183	92309
93183	68800
28552	65458
21992	70326
8408	9736
103872	58697
103872	95551
103872	2039
13412	67168
13412	71553
13412	70806
96970	53753
96970	100113
56370	16572
62026	59
60800	3308
66933	29986
66933	73202
66933	58796
20929	57262
20929	25573
20929	75185
88929	85435
22492	2137
21222	105830
21222	57301
21222	47164
75876	90640
75876	91727
75876	44699
75876	41080
53355	2054
53355	69904
103118	86793
103118	101714
103118	15010
67635	47518
67635	26586
46867	17850
46867	43724
2223	45285
2223	16737
2223	4761
1038	46076
1038	86591
66094	44574
66094	24744
66094	40720
66094	74219
78322	1744
78322	24404
78322	98667
78322	52523
31751	64038
31751	26533
10846	12611
10846	76413
10846	48718
10846	36492
10846	102217
10846	65918
10846	65507
10846	97219
10846	77283
45054	50014
48866	74269
98839	63460
49930	15350
49930	24968
102710	67219
46725	42197
75407	45089
75407	76609
75407	5602
75407	92648
30382	86046
30382	103977
30382	42323
30382	2284
92800	97450
37610	67319
52383	54474
84589	30410
84589	101963
84589	34803
84589	97781
84589	41640
84589	90288
84589	37918
84589	3689
84589	64117
84589	64712
93322	98937
93322	50604
93322	96105
93322	69583
93322	61870
49808	17834
49808	45936
84678	50604
84678	45188
27204	44687
18410	44396
18410	14333
18410	91851
21995	79598
57459	55917
57459	96650
29999	53358
34927	48364
95214	42156
95214	58688
74452	2072
74452	36439
74452	9724
40531	18832
40531	37162
40531	97963
68330	29575
41277	61009
74874	5914
74874	104842
74874	28936
98893	49096
52261	6845
91206	83641
40848	24876
100835	51085
100835	23575
100835	105087
92807	55262
92807	28899
92807	80366
16997	1183
16997	68057
16997	10982
82893	47941
82893	76512
82893	7892
35631	38824
36540	62630
36540	78169
70292	53234
70292	23431
70292	11392
78583	14227
78583	79974
78583	40668
78865	103788
78865	79064
18648	61729
18648	11090
91945	48212
62587	14404
96331	5817
96331	10373
63180	89787
63180	39774
63180	21024
63180	103637
63180	20622
63180	49524
63180	98164
63180	39062
57010	98475
2522	94945
72521	59615
23863	25970
49945	80931
49945	16329
23430	95950
23430	60504
23430	39060
23430	7082
23430	6796
38637	47768
38637	57602
38637	26279
38637	15091
3081	77296
35131	85335
35131	3332
71371	31318
71371	99
71371	84148
71371	66279
71371	35498
71371	10844
71371	6530
71371	43331
71371	39543
71371	20299
71371	79285
43896	28030
43896	50638
43896	68475
43896	70747
15344	57260
15344	55125
15344	2847
4694	89751
1744	98667
92266	66425
92266	984
92266	97531
92266	90151
92266	91547
15111	90176
15111	39338
15111	19256
33937	59747
33937	79639
33937	37942
33937	77427
33937	92163
33937	52437
33937	19897
33937	101604
33937	27153
33937	34464
33937	89338
33937	76775
33937	71863
33937	25888
33937	92382
33937	104470
33937	90169
33937	71528
33937	50829
33937	66379
33937	9402
33937	35015
33937	99530
33937	37819
33937	17696
33937	49021
52137	56993
52137	55605
52137	26533
52137	38795
43395	29069
43395	87489
16195	9494
25309	83211
25309	65283
25309	11994
78268	9445
78268	102586
78268	54897
78268	10093
78268	89312
78268	63726
78268	88213
78268	52356
85516	74291
95713	26107
48232	76455
78585	71476
78585	78509
78585	85442
73880	84900
73880	9657
73880	59843
12781	45913
12781	60624
12781	2737
12781	8545
12781	95113
12781	17947
12781	95898
12781	70598
12781	50076
12781	21960
12781	19988
3617	48893
3617	6628
3617	86127
17297	30069
17297	36634
17297	37658
17297	97550
102535	55043
102535	24137
102535	27445
102535	28966
102535	76548
102535	74575
102535	33655
102535	42681
102535	59901
33994	77866
57001	98097
57491	52752
31381	4823
31381	65764
31381	22866
97910	62318
82390	89069
82390	36684
22568	28355
87865	6708
87865	26512
3916	82658
3916	31611
114	99433
14286	81965
14286	39592
14286	44143
14930	13083
14930	6020
14930	87128
90524	66786
90524	13024
90524	74877
90524	10379
90524	86545
90524	56493
90524	44527
90524	88871
90524	91130
90524	14228
90524	12529
90524	27525
90524	31367
90524	74174
90524	31281
90524	60864
90524	19868
97095	60631
97095	98581
97095	96270
97095	32032
97095	28133
97095	94869
97095	17387
97095	25427
97095	4217
97095	96871
97095	75737
97095	53781
90469	94068
80221	37830
80221	47714
101617	34448
101617	98985
21693	50430
21693	42445
21693	35347
24753	84112
9811	84142
58121	47316
71933	93969
57303	18892
57303	95926
57303	78225
57303	84729
57303	26553
57303	72986
57303	35144
105684	70499
17503	86533
17503	74877
17503	17077
37572	18827
72212	71725
72212	46094
72212	80226
90641	49568
26806	82386
26806	16912
26806	10964
26806	44502
26806	46833
26806	105092
26806	17935
26806	51688
26806	74305
104006	69406
104006	36116
104006	859
104006	86928
104006	100792
104006	3737
104006	85084
78398	32265
78398	78581
78398	85936
78398	100360
78398	54711
78398	11294
78398	12059
69694	64015
69694	50752
69694	43694
69694	86551
69694	24774
42343	9470
69441	36567
69441	92722
69441	80067
69441	17356
69441	25166
69441	18672
69441	31713
69441	68712
69441	72341
69441	96055
3146	84487
3146	74229
97606	80167
49900	73055
49900	37745
49900	75056
49900	45929
70880	38265
70880	56070
70880	105114
70880	23435
38505	39022
56532	56037
56532	46609
56532	76254
56532	13893
60938	9890
43322	46548
98937	98188
98937	69583
98937	61870
68853	28039
20128	68920
20128	72554
20128	66056
20128	90601
20128	38591
20128	3021
20128	12121
20128	55392
86259	90971
62197	69619
62197	85861
62197	88054
62197	22176
62197	21373
62197	75433
62197	25276
45531	85617
55188	11816
55188	78389
55188	74103
55188	67175
25310	35454
8760	51114
8760	93043
70731	61853
70731	25594
70731	85489
70731	79469
70731	74584
69384	10557
69384	26849
69384	35502
69384	77992
69384	89100
69384	31724
69384	75228
69384	98224
69384	78165
69384	33254
69384	22781
86590	43884
86590	23610
52522	102936
52522	6135
52522	8697
52522	14210
52522	10519
32787	36165
32787	81950
73817	73150
73817	74146
73817	85539
73817	75430
60564	94078
60564	12933
30186	17307
30186	82534
30186	46488
30186	80494
30186	95249
52731	63941
52731	75918
27997	23285
27997	43044
27997	4254
27997	26270
27997	80465
15401	31017
15401	73411
15401	69696
56704	56115
56704	78420
282	97853
282	93353
282	12835
282	38673
282	75115
34656	9140
34656	76148
34656	88737
34656	36768
34656	738
34656	76484
59245	63929
59245	69094
59245	46737
59245	19795
59245	63177
59375	16648
59375	40948
85886	47750
45035	45399
45035	47863
49616	75995
62765	76948
77009	82754
77009	59344
77009	7845
77009	62991
25270	92028
12879	98308
12879	93393
11698	69714
11698	72319
11698	19464
67172	38815
67172	28216
24472	25997
80979	65521
21002	48819
21002	23124
21002	83796
13633	13934
13633	25917
13633	25503
93431	19238
93431	59881
93431	43782
49270	74472
100724	38088
100724	35053
100724	74036
100724	65627
100724	105517
100724	55662
100724	84652
100724	99099
6894	48582
6894	88041
6894	36777
49014	21995
49014	46833
49014	102312
82812	99355
102611	8278
23	84755
101795	37391
101795	88357
101795	3168
101795	63293
101795	23544
101795	20170
101795	43594
94532	33214
72738	71200
84440	103223
84440	6464
68875	84312
68875	101058
85885	13633
2044	63755
100519	91222
100519	81355
100519	8102
100519	20399
100519	80020
100519	68259
100519	4252
100519	59368
6775	52918
15618	72834
37282	54547
37282	63156
37282	62762
37282	101806
37282	19511
37282	30781
21787	43121
11458	97588
64190	39448
101279	57123
101279	36198
101279	53442
101279	28777
101279	101255
101279	103761
101279	20926
101279	36328
101279	72168
95927	93479
95927	99430
95927	65037
71368	102423
10019	77418
10019	37377
18250	20821
8438	69335
8438	5693
72995	82529
21476	22498
21476	105814
73002	77838
73002	4478
73002	39084
29226	3217
29226	88522
29226	80364
29226	14485
86762	78349
86762	89500
86762	74555
11611	84055
11611	82607
27998	82602
27998	90968
27998	83966
2097	46382
2097	80370
2097	16538
2097	18820
3387	79403
84593	57267
63751	25469
63751	23340
18893	37967
78223	41344
20671	88086
20671	55895
20671	40831
20671	41869
48458	19462
48458	83377
47012	64058
47012	44998
47012	22943
53327	37354
18008	1545
78663	64566
78663	102152
78663	78878
41202	83207
93996	71391
93996	62480
73022	51533
73022	44939
73022	83132
73022	62938
73022	24257
40828	36015
9713	101191
29585	48296
29585	14112
29585	72972
29585	5511
29585	12575
59335	3725
59335	36753
56918	18169
56918	24365
56918	89857
56918	18396
56918	53804
56918	32497
56918	1572
56918	92948
56918	91209
56918	23457
56918	38501
56918	97527
104264	43524
48197	53756
65412	104582
103746	44755
103746	54046
103746	100958
103746	21533
103746	96188
103746	2554
13447	65283
26904	73957
79278	55265
79278	102939
79278	95416
79278	64835
79192	40466
79192	66210
97739	3369
97739	5852
97739	2943
82407	14082
82407	45737
82407	50021
82407	4943
91309	62034
77377	85556
77377	61591
77377	46105
77377	104908
77377	32470
88988	52344
30038	13447
30038	79959
30038	65283
36965	3837
36965	13888
36965	42244
26097	25891
26097	80483
26097	20445
31961	35635
43647	38717
43647	100895
12610	97364
12610	88141
12610	18298
12610	91318
89665	15111
89665	90176
32510	67872
32510	78651
579	47605
65954	65663
73463	29986
73463	25467
73463	39053
73463	17168
73463	103682
73463	94067
73463	16987
73463	89391
73463	62948
73463	58796
73463	60862
73463	95893
73463	5210
26810	34714
27013	74626
4683	8747
4683	37051
4683	63206
22976	47913
22976	45765
1586	67222
61590	79822
61590	18183
61590	81139
61590	41594
23780	9258
62883	70292
62883	38507
62883	39826
62883	26972
62883	53234
62883	2862
62883	23431
62883	11392
42733	86894
42733	99952
62238	27369
62238	95326
62238	91456
62238	94512
62238	65035
77431	94426
45957	40810
45957	102644
45957	64240
22650	70611
73918	16158
73918	76465
105009	18739
21174	43724
28142	45261
58209	4758
58209	74399
103611	11371
103611	38891
103611	28755
103611	47574
88164	99804
88164	35553
88164	35251
29269	13647
29269	47197
29269	73719
29269	20192
29269	21218
82911	28085
64818	84567
81205	85125
100376	81731
6138	67821
91252	4493
91252	21194
91252	17610
91252	73722
91252	72275
12848	47640
94774	27552
94774	7190
94774	49522
94774	35749
33150	75296
81177	82303
81177	37301
32331	100964
32331	36974
68548	64345
31959	36545
31959	40264
31959	60230
57829	52705
57829	105242
57829	10811
57829	31391
57829	42237
79668	87607
79668	72310
70474	20464
70474	65098
87748	30785
87748	15538
14291	15732
14291	76513
90142	95014
29518	21591
29518	68580
29518	1346
29518	5501
21870	72821
102069	30214
70452	73280
70452	13559
70452	19868
78801	33174
78459	69562
78459	29180
78459	7521
38046	47446
38046	77403
38046	3528
38046	43431
38046	64128
38046	92921
38046	22338
38046	77334
38046	13030
38046	91748
38046	101908
38046	68954
78067	24575
79025	51672
34350	92535
34350	49709
34350	43059
34350	19190
34350	41414
34350	1107
34350	1988
1335	44828
1335	79236
1335	96709
1335	54107
1335	102145
1335	42407
24975	14624
24975	93656
1036	68262
1036	80881
1036	24694
1656	7563
1656	50893
1656	55119
29188	11594
29188	97011
29188	43940
29188	88299
29188	18951
29188	67167
29188	1522
79740	2757
79740	90692
35513	36039
89247	72564
89247	12633
89247	99412
43663	39090
32001	15980
32001	62986
32001	56737
8826	43890
8826	99241
65250	3816
65250	31090
21117	93629
21117	59471
21117	78236
21117	30990
33143	63036
33143	23669
33143	28480
33143	99797
88908	3888
10304	63593
10304	74532
10304	8875
10304	88059
10304	62429
8081	24437
8081	3646
8081	20532
8081	56448
42140	3999
42140	41983
42140	19244
42140	21209
42140	104015
16668	71973
16668	69608
16668	19244
16668	21209
72054	96168
72054	98173
1630	65713
1630	677
82286	23993
82286	104031
82286	94394
82286	76290
82286	65607
93388	20990
93388	43660
93388	100122
93388	85996
62551	70088
62551	73772
3046	79150
93224	44199
64216	79246
64216	101714
64216	81476
64216	88527
64216	20828
36597	39266
36597	53271
66021	56689
57123	28910
57123	76608
57123	36198
57123	103436
57123	75352
57123	53442
57123	97435
57123	42276
57123	27208
57123	28777
57123	41685
57123	60106
57123	24859
57123	20926
57123	36328
57123	62490
104160	82541
104160	50570
104160	17337
80771	99635
53476	5612
53476	20072
53476	97181
100704	64872
100704	101574
11310	7019
11310	67532
11310	92921
48034	38858
48034	78604
48034	836
42698	23275
85608	98320
85608	4890
85608	67246
85608	103963
81543	29396
25713	32364
4959	92002
4959	44289
4959	39407
4959	100392
4959	96680
56235	26279
39016	23000
39016	104692
39016	37795
39016	101241
39016	43030
39016	29054
12662	44185
12662	41880
2976	5653
2976	25140
2976	2672
2976	104748
75523	76874
25437	55866
25437	47945
50309	12416
86339	17588
90771	14127
90771	17877
90771	89516
90771	55138
90771	66356
90771	67006
90771	95570
9405	64489
9405	73546
9405	24394
95605	90683
35811	88802
20397	3314
20397	87186
85927	58892
85927	41908
85927	20732
85927	74436
85927	93972
85927	98977
85927	94014
67440	57276
67440	79275
4639	91957
4639	86419
54687	54264
45601	7050
30720	76168
30720	69399
54232	46385
54232	22833
54232	36399
36127	54789
36127	99607
36127	30469
36127	51502
36127	86852
36127	32739
46109	26948
46109	18442
46109	82342
84040	46185
4423	80677
4423	31098
26489	80348
26489	65959
2423	64150
2423	99313
2423	6398
